time,kinetic_energy,potential_energy,total_energy
5.050000,518.164345,1752.775078,2270.939423,0.000000
5.060000,518.025707,1753.245274,2271.270982,0.000000
5.070000,519.589658,1752.850543,2272.440201,0.000000
5.080000,519.934884,1751.228927,2271.163811,0.000000
5.090000,518.563766,1748.733681,2267.297447,0.000000
5.100000,522.007004,1745.673191,2267.680195,0.000000
5.110000,527.887884,1741.774775,2269.662658,0.000000
5.120000,532.281542,1737.540193,2269.821735,0.000000
5.130000,537.411642,1733.104495,2270.516138,0.000000
5.140000,543.686188,1728.458719,2272.144907,0.000000
5.150000,552.663226,1723.840175,2276.503402,0.000000
5.160000,558.380989,1719.932889,2278.313878,0.000000
5.170000,559.379023,1716.269819,2275.648842,0.000000
5.180000,562.055146,1713.625554,2275.680700,0.000000
5.190000,566.211395,1712.442361,2278.653755,0.000000
5.200000,568.630512,1712.005432,2280.635943,0.000000
5.210000,568.541808,1712.145020,2280.686828,0.000000
5.220000,570.356625,1713.102298,2283.458923,0.000000
5.230000,570.955519,1714.454619,2285.410138,0.000000
5.240000,571.066697,1715.939028,2287.005726,0.000000
5.250000,573.355018,1717.780960,2291.135978,0.000000
5.260000,571.225316,1720.523832,2291.749147,0.000000
5.270000,564.431807,1723.892098,2288.323905,0.000000
5.280000,561.050020,1727.073029,2288.123049,0.000000
5.290000,561.389458,1729.959298,2291.348756,0.000000
5.300000,558.519985,1732.770538,2291.290523,0.000000
5.310000,551.167635,1735.746393,2286.914029,0.000000
5.320000,544.663668,1739.011621,2283.675289,0.000000
5.330000,538.694430,1742.099414,2280.793843,0.000000
5.340000,536.309772,1744.990766,2281.300539,0.000000
5.350000,539.298891,1747.370097,2286.668988,0.000000
5.360000,539.952382,1749.947602,2289.899984,0.000000
5.370000,542.834211,1752.145306,2294.979517,0.000000
5.380000,545.054086,1754.512647,2299.566733,0.000000
5.390000,545.741813,1756.298049,2302.039863,0.000000
5.400000,550.957095,1758.675107,2309.632202,0.000000
5.410000,555.289893,1760.908115,2316.198008,0.000000
5.420000,556.281707,1763.596765,2319.878472,0.000000
5.430000,551.781802,1766.391293,2318.173095,0.000000
5.440000,544.483649,1769.012472,2313.496120,0.000000
5.450000,540.991501,1770.849299,2311.840799,0.000000
5.460000,537.852457,1771.464926,2309.317382,0.000000
5.470000,536.126381,1770.526286,2306.652667,0.000000
5.480000,537.218959,1769.219827,2306.438787,0.000000
5.490000,540.690761,1767.113999,2307.804760,0.000000
5.500000,541.244594,1764.079617,2305.324212,0.000000
5.510000,539.294883,1760.398894,2299.693777,0.000000
5.520000,535.525699,1757.082345,2292.608044,0.000000
5.530000,531.303518,1753.974127,2285.277645,0.000000
5.540000,528.592917,1750.600911,2279.193829,0.000000
5.550000,528.892738,1747.407500,2276.300238,0.000000
5.560000,535.449659,1744.952070,2280.401730,0.000000
5.570000,536.435046,1742.897236,2279.332282,0.000000
5.580000,534.070650,1741.201163,2275.271813,0.000000
5.590000,533.038637,1739.540289,2272.578926,0.000000
5.600000,531.450322,1739.062525,2270.512847,0.000000
5.610000,528.956656,1738.537079,2267.493736,0.000000
5.620000,525.610672,1738.024809,2263.635482,0.000000
5.630000,528.577684,1736.529546,2265.107230,0.000000
5.640000,533.228981,1735.396477,2268.625458,0.000000
5.650000,538.329352,1735.229962,2273.559314,0.000000
5.660000,540.888429,1734.987600,2275.876029,0.000000
5.670000,541.734800,1734.677898,2276.412698,0.000000
5.680000,544.822087,1733.608109,2278.430196,0.000000
5.690000,549.076843,1733.038870,2282.115713,0.000000
5.700000,558.122726,1731.581028,2289.703754,0.000000
5.710000,563.986648,1730.468374,2294.455023,0.000000
5.720000,561.714563,1729.463446,2291.178009,0.000000
5.730000,554.978176,1729.464010,2284.442185,0.000000
5.740000,549.689865,1729.973265,2279.663130,0.000000
5.750000,541.846116,1730.413242,2272.259359,0.000000
5.760000,538.383706,1730.393149,2268.776855,0.000000
5.770000,539.123574,1729.457433,2268.581007,0.000000
5.780000,539.606151,1728.202941,2267.809092,0.000000
5.790000,542.445603,1727.032044,2269.477648,0.000000
5.800000,543.568686,1725.176263,2268.744949,0.000000
5.810000,542.539662,1722.907769,2265.447431,0.000000
5.820000,542.038644,1720.192952,2262.231596,0.000000
5.830000,546.189957,1716.821620,2263.011577,0.000000
5.840000,553.700213,1712.951408,2266.651622,0.000000
5.850000,556.885253,1709.449856,2266.335109,0.000000
5.860000,559.535858,1707.224682,2266.760539,0.000000
5.870000,561.239763,1705.706729,2266.946492,0.000000
5.880000,561.915391,1705.124611,2267.040002,0.000000
5.890000,557.547837,1705.506753,2263.054590,0.000000
5.900000,554.901861,1706.778658,2261.680520,0.000000
5.910000,557.054504,1709.080270,2266.134774,0.000000
5.920000,558.317477,1711.722240,2270.039718,0.000000
5.930000,552.876502,1715.266375,2268.142877,0.000000
5.940000,545.224792,1718.451176,2263.675968,0.000000
5.950000,546.920992,1722.465713,2269.386706,0.000000
5.960000,548.609457,1727.442780,2276.052237,0.000000
5.970000,545.377341,1732.295971,2277.673312,0.000000
5.980000,545.395911,1736.304190,2281.700101,0.000000
5.990000,540.507638,1739.808584,2280.316222,0.000000
6.000000,529.650655,1742.248839,2271.899494,0.000000
6.010000,529.004568,1743.927884,2272.932453,0.000000
6.020000,531.690802,1744.445115,2276.135918,0.000000
6.030000,532.438883,1744.505730,2276.944613,0.000000
6.040000,539.522649,1743.957682,2283.480331,0.000000
6.050000,546.394077,1743.214628,2289.608705,0.000000
6.060000,550.818414,1743.140024,2293.958438,0.000000
6.070000,547.999924,1743.588611,2291.588535,0.000000
6.080000,546.461188,1744.302483,2290.763671,0.000000
6.090000,549.040238,1744.620201,2293.660439,0.000000
6.100000,551.946519,1744.481152,2296.427670,0.000000
6.110000,553.129112,1744.346221,2297.475334,0.000000
6.120000,552.630992,1744.392131,2297.023123,0.000000
6.130000,552.186398,1744.730608,2296.917007,0.000000
6.140000,552.229277,1745.520911,2297.750187,0.000000
6.150000,552.654174,1745.899072,2298.553247,0.000000
6.160000,556.902882,1746.282027,2303.184910,0.000000
6.170000,561.619504,1745.880299,2307.499803,0.000000
6.180000,558.825059,1744.435090,2303.260148,0.000000
6.190000,554.573089,1743.206597,2297.779686,0.000000
6.200000,556.149502,1741.757912,2297.907413,0.000000
6.210000,557.637552,1740.448079,2298.085631,0.000000
6.220000,558.160596,1738.921197,2297.081793,0.000000
6.230000,560.664907,1737.341144,2298.006050,0.000000
6.240000,565.699720,1735.864295,2301.564015,0.000000
6.250000,567.866539,1733.960142,2301.826681,0.000000
6.260000,568.371504,1732.607779,2300.979284,0.000000
6.270000,570.995405,1732.285227,2303.280632,0.000000
6.280000,570.544816,1733.156775,2303.701591,0.000000
6.290000,571.475398,1734.211025,2305.686424,0.000000
6.300000,571.325208,1735.244721,2306.569928,0.000000
6.310000,568.901312,1737.049784,2305.951096,0.000000
6.320000,569.457364,1740.085883,2309.543247,0.000000
6.330000,570.929170,1743.806425,2314.735595,0.000000
6.340000,570.028719,1747.326836,2317.355555,0.000000
6.350000,567.312974,1750.703220,2318.016194,0.000000
6.360000,561.154321,1753.938810,2315.093132,0.000000
6.370000,556.943964,1756.460584,2313.404548,0.000000
6.380000,555.200914,1757.745258,2312.946172,0.000000
6.390000,559.599642,1758.358419,2317.958061,0.000000
6.400000,564.184138,1758.034709,2322.218846,0.000000
6.410000,566.727731,1756.963988,2323.691720,0.000000
6.420000,572.464901,1754.512399,2326.977300,0.000000
6.430000,579.226457,1751.808099,2331.034557,0.000000
6.440000,579.319804,1749.370944,2328.690748,0.000000
6.450000,571.501394,1746.813833,2318.315227,0.000000
6.460000,570.934876,1744.650357,2315.585234,0.000000
6.470000,573.988690,1742.679536,2316.668226,0.000000
6.480000,569.981159,1740.680198,2310.661356,0.000000
6.490000,569.539540,1738.515622,2308.055162,0.000000
6.500000,570.541882,1736.266630,2306.808513,0.000000
6.510000,571.544914,1734.468278,2306.013192,0.000000
6.520000,576.048407,1733.404930,2309.453337,0.000000
6.530000,582.686061,1732.383894,2315.069955,0.000000
6.540000,587.965124,1731.903607,2319.868732,0.000000
6.550000,589.810937,1733.220690,2323.031627,0.000000
6.560000,591.367681,1735.543922,2326.911603,0.000000
6.570000,593.584719,1739.259215,2332.843934,0.000000
6.580000,590.195932,1743.373640,2333.569571,0.000000
6.590000,579.012724,1747.606149,2326.618873,0.000000
6.600000,569.872996,1751.676616,2321.549612,0.000000
6.610000,569.002610,1754.002013,2323.004623,0.000000
6.620000,566.483650,1755.861658,2322.345308,0.000000
6.630000,562.195761,1757.173011,2319.368772,0.000000
6.640000,562.807477,1757.689208,2320.496685,0.000000
6.650000,560.671807,1756.906438,2317.578244,0.000000
6.660000,556.697924,1755.668886,2312.366811,0.000000
6.670000,556.412855,1752.967988,2309.380843,0.000000
6.680000,556.226528,1749.804655,2306.031183,0.000000
6.690000,562.488452,1746.851721,2309.340174,0.000000
6.700000,568.411396,1744.526212,2312.937608,0.000000
6.710000,569.229858,1742.637584,2311.867442,0.000000
6.720000,574.677024,1740.785924,2315.462948,0.000000
6.730000,579.580073,1740.059492,2319.639565,0.000000
6.740000,580.627672,1740.373153,2321.000825,0.000000
6.750000,579.156446,1741.478254,2320.634700,0.000000
6.760000,574.898652,1742.402647,2317.301299,0.000000
6.770000,569.657204,1743.929762,2313.586966,0.000000
6.780000,567.491141,1745.139107,2312.630248,0.000000
6.790000,567.263980,1745.689963,2312.953943,0.000000
6.800000,569.075608,1745.424270,2314.499879,0.000000
6.810000,566.180223,1745.264140,2311.444363,0.000000
6.820000,561.840049,1744.335111,2306.175161,0.000000
6.830000,566.861263,1743.099215,2309.960478,0.000000
6.840000,571.601688,1742.677932,2314.279620,0.000000
6.850000,571.704832,1742.200968,2313.905800,0.000000
6.860000,574.301764,1741.731045,2316.032809,0.000000
6.870000,574.906872,1740.625157,2315.532029,0.000000
6.880000,572.309410,1738.814696,2311.124105,0.000000
6.890000,573.966781,1737.451433,2311.418214,0.000000
6.900000,578.946168,1736.335178,2315.281346,0.000000
6.910000,579.534472,1735.792599,2315.327071,0.000000
6.920000,577.085748,1735.874497,2312.960244,0.000000
6.930000,579.652992,1736.905952,2316.558945,0.000000
6.940000,587.087866,1738.036421,2325.124287,0.000000
6.950000,586.689794,1739.653514,2326.343307,0.000000
6.960000,584.926806,1741.226375,2326.153181,0.000000
6.970000,580.177522,1742.648370,2322.825892,0.000000
6.980000,578.214025,1743.987651,2322.201676,0.000000
6.990000,584.002286,1745.522690,2329.524975,0.000000
7.000000,585.362294,1747.515261,2332.877554,0.000000
7.010000,584.293377,1749.657889,2333.951267,0.000000
7.020000,581.683478,1751.007476,2332.690953,0.000000
7.030000,576.135139,1751.836657,2327.971796,0.000000
7.040000,569.464636,1752.220728,2321.685364,0.000000
7.050000,569.465255,1751.884098,2321.349353,0.000000
7.060000,567.879262,1751.401259,2319.280521,0.000000
7.070000,560.044798,1750.348891,2310.393690,0.000000
7.080000,562.265096,1748.287672,2310.552769,0.000000
7.090000,567.932374,1745.781029,2313.713403,0.000000
7.100000,569.774731,1743.462064,2313.236794,0.000000
7.110000,570.010701,1740.607354,2310.618055,0.000000
7.120000,568.645211,1738.032575,2306.677786,0.000000
7.130000,568.881748,1735.796122,2304.677870,0.000000
7.140000,570.090182,1733.900962,2303.991144,0.000000
7.150000,575.402045,1731.490662,2306.892707,0.000000
7.160000,583.133709,1729.731228,2312.864937,0.000000
7.170000,589.652076,1728.400791,2318.052868,0.000000
7.180000,590.043830,1727.675824,2317.719655,0.000000
7.190000,587.051531,1727.333618,2314.385149,0.000000
7.200000,585.644062,1727.070324,2312.714385,0.000000
7.210000,584.664525,1727.153774,2311.818299,0.000000
7.220000,581.491820,1727.679008,2309.170828,0.000000
7.230000,578.677502,1728.151503,2306.829004,0.000000
7.240000,573.401774,1728.248800,2301.650573,0.000000
7.250000,567.569959,1728.797787,2296.367746,0.000000
7.260000,563.523623,1729.823811,2293.347433,0.000000
7.270000,559.743767,1731.288481,2291.032247,0.000000
7.280000,555.633651,1733.225652,2288.859303,0.000000
7.290000,550.964080,1734.349617,2285.313697,0.000000
7.300000,545.217793,1735.435847,2280.653639,0.000000
7.310000,545.736577,1735.692859,2281.429436,0.000000
7.320000,550.106966,1736.416292,2286.523258,0.000000
7.330000,551.072845,1737.161275,2288.234121,0.000000
7.340000,547.847979,1738.383736,2286.231715,0.000000
7.350000,545.709287,1739.764651,2285.473937,0.000000
7.360000,542.227738,1741.476964,2283.704702,0.000000
7.370000,539.710956,1742.794468,2282.505424,0.000000
7.380000,535.445059,1744.591651,2280.036710,0.000000
7.390000,531.379153,1745.480390,2276.859542,0.000000
7.400000,531.971538,1746.003731,2277.975270,0.000000
7.410000,532.194093,1745.984932,2278.179025,0.000000
7.420000,530.164694,1745.726644,2275.891338,0.000000
7.430000,531.425753,1744.181823,2275.607576,0.000000
7.440000,537.940566,1742.202272,2280.142838,0.000000
7.450000,541.906193,1740.806128,2282.712321,0.000000
7.460000,540.046711,1739.568789,2279.615500,0.000000
7.470000,538.762598,1738.141807,2276.904406,0.000000
7.480000,540.314683,1737.103968,2277.418651,0.000000
7.490000,538.313833,1735.657181,2273.971013,0.000000
7.500000,535.972807,1733.799941,2269.772748,0.000000
7.510000,538.237200,1731.027423,2269.264623,0.000000
7.520000,541.859591,1729.203013,2271.062604,0.000000
7.530000,544.689220,1728.287629,2272.976849,0.000000
7.540000,549.254718,1728.235974,2277.490692,0.000000
7.550000,553.721415,1729.953333,2283.674748,0.000000
7.560000,553.195766,1733.658576,2286.854342,0.000000
7.570000,550.949727,1739.246031,2290.195757,0.000000
7.580000,547.709463,1745.095982,2292.805445,0.000000
7.590000,542.599568,1752.146651,2294.746218,0.000000
7.600000,534.019578,1759.410878,2293.430456,0.000000
7.610000,528.327931,1765.390277,2293.718207,0.000000
7.620000,524.839006,1770.564351,2295.403357,0.000000
7.630000,526.343883,1775.158961,2301.502844,0.000000
7.640000,526.702196,1778.631924,2305.334120,0.000000
7.650000,524.516732,1780.986898,2305.503630,0.000000
7.660000,521.427068,1782.658677,2304.085746,0.000000
7.670000,524.381972,1783.088023,2307.469995,0.000000
7.680000,533.880437,1782.135898,2316.016334,0.000000
7.690000,539.588002,1780.806852,2320.394854,0.000000
7.700000,541.048490,1780.191643,2321.240133,0.000000
7.710000,544.466264,1779.067140,2323.533404,0.000000
7.720000,545.480845,1777.261233,2322.742079,0.000000
7.730000,545.537609,1774.616146,2320.153754,0.000000
7.740000,547.507546,1771.336338,2318.843884,0.000000
7.750000,549.136275,1767.665397,2316.801672,0.000000
7.760000,551.211151,1764.814068,2316.025219,0.000000
7.770000,545.986169,1762.808560,2308.794729,0.000000
7.780000,538.263182,1761.248604,2299.511786,0.000000
7.790000,542.554280,1760.075612,2302.629892,0.000000
7.800000,548.615749,1757.720676,2306.336425,0.000000
7.810000,550.990095,1754.875223,2305.865318,0.000000
7.820000,557.471508,1752.158161,2309.629669,0.000000
7.830000,561.431115,1749.697918,2311.129033,0.000000
7.840000,563.870177,1747.729786,2311.599963,0.000000
7.850000,569.149631,1745.463205,2314.612836,0.000000
7.860000,569.893322,1743.138930,2313.032252,0.000000
7.870000,569.038058,1741.672512,2310.710570,0.000000
7.880000,566.020592,1740.150018,2306.170610,0.000000
7.890000,563.993103,1739.030056,2303.023160,0.000000
7.900000,564.353907,1738.651596,2303.005504,0.000000
7.910000,560.070907,1738.740654,2298.811561,0.000000
7.920000,558.477005,1738.866303,2297.343309,0.000000
7.930000,557.270587,1738.907687,2296.178274,0.000000
7.940000,553.715670,1737.886149,2291.601819,0.000000
7.950000,548.289706,1736.270789,2284.560496,0.000000
7.960000,547.049520,1734.973184,2282.022704,0.000000
7.970000,554.157591,1733.696734,2287.854325,0.000000
7.980000,556.255438,1732.285523,2288.540961,0.000000
7.990000,552.555224,1731.129378,2283.684603,0.000000
8.000000,551.446607,1730.483981,2281.930587,0.000000
8.010000,548.824576,1729.708606,2278.533183,0.000000
8.020000,547.647496,1729.259860,2276.907356,0.000000
8.030000,546.503883,1729.317377,2275.821260,0.000000
8.040000,542.275816,1729.340369,2271.616185,0.000000
8.050000,541.703039,1729.442262,2271.145301,0.000000
8.060000,539.651180,1730.361937,2270.013117,0.000000
8.070000,539.792406,1731.227588,2271.019994,0.000000
8.080000,546.592645,1732.184214,2278.776858,0.000000
8.090000,544.446869,1733.274891,2277.721759,0.000000
8.100000,543.373123,1734.312335,2277.685458,0.000000
8.110000,548.789129,1735.423765,2284.212894,0.000000
8.120000,548.033572,1736.389679,2284.423251,0.000000
8.130000,548.776652,1737.320590,2286.097241,0.000000
8.140000,549.168444,1737.839719,2287.008163,0.000000
8.150000,548.086130,1738.907639,2286.993769,0.000000
8.160000,544.549976,1740.588348,2285.138324,0.000000
8.170000,544.641865,1742.573310,2287.215175,0.000000
8.180000,544.543476,1744.239879,2288.783355,0.000000
8.190000,544.312244,1745.450347,2289.762591,0.000000
8.200000,550.406574,1745.150687,2295.557260,0.000000
8.210000,555.013178,1744.506756,2299.519934,0.000000
8.220000,554.956929,1744.260680,2299.217609,0.000000
8.230000,552.798133,1743.685260,2296.483394,0.000000
8.240000,551.936923,1742.447270,2294.384193,0.000000
8.250000,552.424851,1741.051741,2293.476592,0.000000
8.260000,555.243857,1739.384967,2294.628824,0.000000
8.270000,558.347250,1738.176563,2296.523813,0.000000
8.280000,563.139405,1737.747222,2300.886628,0.000000
8.290000,565.159851,1737.670871,2302.830722,0.000000
8.300000,566.973301,1738.850731,2305.824032,0.000000
8.310000,566.274834,1740.282578,2306.557412,0.000000
8.320000,561.792353,1743.014842,2304.807194,0.000000
8.330000,558.347395,1745.578135,2303.925529,0.000000
8.340000,554.214521,1748.441962,2302.656483,0.000000
8.350000,552.412921,1750.939504,2303.352425,0.000000
8.360000,552.707156,1752.665783,2305.372939,0.000000
8.370000,557.195180,1754.716454,2311.911634,0.000000
8.380000,557.658516,1757.155949,2314.814465,0.000000
8.390000,552.760495,1760.271044,2313.031539,0.000000
8.400000,547.054884,1763.050850,2310.105734,0.000000
8.410000,543.896811,1764.947953,2308.844763,0.000000
8.420000,544.711551,1766.441363,2311.152914,0.000000
8.430000,547.236765,1767.147230,2314.383995,0.000000
8.440000,547.858828,1767.290922,2315.149750,0.000000
8.450000,542.938295,1767.214486,2310.152780,0.000000
8.460000,541.247183,1766.359246,2307.606429,0.000000
8.470000,546.479079,1765.196164,2311.675243,0.000000
8.480000,550.686226,1762.677194,2313.363420,0.000000
